,xc,yc,area,box_label,imagename
513,2877.05145072937,2033.7730331420896,305.9262326832977,[ 52.5545  233.7722   69.5484  249.77386],Sample14
514,2840.711547374725,1884.9470710754395,352.6415744406404,[ 15.54499   84.32693   33.878105 101.567215],Sample14
515,3108.331824302673,1900.3035621643066,1932.89914398978,[ 16.13362   85.457344  56.53003  131.14978 ],Sample14
516,97.11005401611328,2239.0951690673833,250.84503050660717,[ 89.29953 184.04916 104.92058 198.14117],Sample14
517,74.6007080078125,2277.5591506958012,251.2251997645944,[ 67.429016 221.87239   81.7724   237.24591 ],Sample14
518,968.6071014404297,2203.810089111328,931.6559603624046,[185.30113 141.57426 215.91307 170.04591],Sample14
519,973.9078063964844,2257.994033813477,541.2574837328866,[195.07143 198.55774 216.74419 221.43033],Sample14
520,937.2942428588867,2163.843635559082,789.173481098609,[155.3811  102.6552  183.20738 129.03207],Sample14
521,939.6193313598633,2140.413555145264,961.1349717649864,[155.69633  78.28262 187.54233 106.54449],Sample14
522,1451.1661224365234,2219.1420440673833,1584.5553363896906,[153.22136 150.16501 189.11089 192.11908],Sample14
523,1956.8923797607424,2266.6124572753906,607.377434456721,[153.94844 205.84392 175.83632 231.381  ],Sample14
524,1963.2268600463867,2289.286956787109,245.3817707221024,[163.78786 234.05986 178.66586 248.51405],Sample14
525,1943.614646911621,2112.0410327911372,210.23776674486,[145.29535   56.833576 157.93394   71.24849 ],Sample14
526,1953.7912216186526,2165.638084411621,228.0340324677527,[155.637    109.57082  167.94545  125.705345],Sample14
527,1957.9661254882806,2242.6286392211914,407.8612157343887,[156.76836 184.61433 175.1639  204.64294],Sample14
528,2066.98664021492,2181.192310333252,976.6437713078776,[  5.2186646 116.579796   32.754616  149.80482  ],Sample14
529,2066.228611946106,2060.724720954895,770.9717597695088,[ 4.154169  0.       32.303055 25.449442],Sample14
530,2877.6702404022217,2256.313179016113,1674.5207134232041,[ 42.432446 187.6036    80.908035 229.02275 ],Sample14
531,2959.0036544799805,2298.572967529297,187.01751787494868,[135.61533 245.14594 150.39198 256.     ],Sample14
532,3190.9197998046875,2166.463710784912,3325.79342216067,[ 89.095215  91.54542  148.74438  145.382   ],Sample14
533,3151.0145168304443,2104.2502918243413,2604.330865038952,[ 52.303997  32.82268  105.72504   79.6779  ],Sample14
534,3134.1745433807373,2081.752124786377,1860.9230423468398,[39.739605  13.9673195 84.60948   53.53693  ],Sample14
535,3180.048538208008,2128.290500640869,1284.928196456167,[ 89.101326  64.27235  126.99575   96.308655],Sample14
536,3087.9793376922607,2070.4414703845982,1300.999907388672,[ 0.         3.2046342 31.958675  41.678307 ],Sample14
537,3219.860340118408,2065.5812034606934,1829.530801882327,[123.06431    0.       172.65637   35.162407],Sample14
538,11.636096000671387,2510.041427612305,900.7273565068608,[  0.       187.98671   23.272192 224.09615 ],Sample14
539,1002.7053375244141,2330.514871120453,481.32353961851913,[225.06628    15.1468115 244.34439    37.88293  ],Sample14
540,1389.82275390625,2413.2341346740727,2273.185684670694,[ 87.46466  84.8722  132.18085 133.59607],Sample14
541,1486.4297103881836,2481.4511032104488,1526.58060322213,[188.95102 156.72346 223.9084  198.17874],Sample14
542,1654.5915336608887,2425.696353912353,977.5967846437708,[103.0671   106.944695 134.11597  136.44801 ],Sample14
543,1705.0695114135742,2406.5561637878423,1412.8723646543222,[151.10321   83.92845  187.03581  121.183876],Sample14
544,2026.815963745117,2488.32145690918,363.3668737094849,[225.74356 175.3315  243.88837 193.31142],Sample14
545,1974.1654586791992,2326.6788635253906,297.21325689309737,[174.4207    14.166676 189.91022   31.191051],Sample14
546,2033.6037826538088,2521.1799774169917,287.87152455979964,[234.08354 208.7067  249.12402 225.65326],Sample14
547,2004.3203811645508,2349.4165058135986,367.5934893652448,[204.19774   35.25871  220.44302   55.574303],Sample14
548,2017.0376358032227,2405.655361175537,305.15788961027283,[216.83376   93.390366 233.24152  109.92036 ],Sample14
549,2038.346694946289,2466.051055908203,239.44597265124318,[239.65773 154.2242  253.03566 169.87791],Sample14
550,2178.540126800537,2447.013652801513,1380.083985554811,[112.60677 124.79644 148.47348 161.23087],Sample14
551,2057.3229517638683,2538.7926025390625,395.32339170511113,[2.4124044e-01 2.2497807e+02 1.8404663e+01 2.4460713e+02],Sample14
552,2220.2213439941406,2464.2974548339844,1784.7761432034895,[152.36586 138.87737 192.07683 181.71754],Sample14
553,2231.559188842773,2540.762908935547,1458.0077323131266,[165.59132 217.52582 201.52705 256.     ],Sample14
554,2979.190528869629,2362.136587142945,168.85393373522675,[157.49413   51.82401  168.88693   64.449165],Sample14
555,3282.294815063477,2397.312141418457,1961.1856771898456,[186.88705   73.304306 233.70258  113.31998 ],Sample14
556,3368.2783336639404,2385.8162269592285,2162.968521615694,[ 15.600819  60.839043  64.95585  102.79341 ],Sample14
557,80.28043365478516,2586.101833343506,1044.1580136583652,[64.321556 10.74173  96.23931  41.461937],Sample14
558,96.56887435913086,2781.63973236084,967.201710625668,[ 82.741936 205.2624   110.39581  238.01706 ],Sample14
559,1437.9051513671875,2672.6351852416988,769.0793777760118,[146.01277  97.62002 169.79753 127.65035],Sample14
560,1639.5651893615725,2582.002939701081,512.567589641927,[ 92.147514  11.750684 114.982864  32.255196],Sample14
561,2076.3639640808105,2649.3184394836426,515.8178000645712,[ 18.448498  77.437386  38.27943  101.19949 ],Sample14
562,2065.965747833252,2583.9864192008968,255.9471072262386,[11.074917 15.82883  24.856579 32.14401 ],Sample14
563,2074.6971282958984,2689.599102020264,191.7585846721777,[ 20.637875 122.7904    32.756382 136.4078  ],Sample14
564,2055.0655436515813,2612.7284564971924,265.2836709541043,[ 0.       44.462276 14.131087 60.994637],Sample14
565,2527.3955612182613,2779.0342712402344,525.8541488554329,[212.62303 207.87198 234.16809 230.19656],Sample14
566,2310.5313000679016,2722.904754638672,277.16042466141516,[  0.      153.55023  13.0626  172.25928],Sample14
567,78.8753776550293,2848.583203315735,2064.3079134973814,[ 55.868744  11.128679 101.88201   54.037727],Sample14
568,1384.7358474731445,2998.8972778320312,1537.2677731672302,[ 84.79228 164.59836 124.67941 201.1962 ],Sample14
569,2164.758285522461,2897.9571495056152,1970.625954258256,[ 96.99773   58.141113 136.51884  105.773186],Sample14
570,2142.5047340393066,2841.55348777771,286.613173134072,[ 86.5199    17.608624 102.48957   33.498352],Sample14
571,2172.4518508911133,2870.2936840057373,217.03759256500047,[117.53052   47.48241  131.37318   61.104958],Sample14
572,2369.74892616272,2873.7416019439697,1348.0015088510845,[48.735165 38.99957  82.76269  76.483635],Sample14
573,3226.235496520996,2855.227617263794,581.526187912852,[142.00813   28.304863 166.46286   50.15037 ],Sample14
574,3177.394344329834,2916.432960510254,270.5550092534395,[ 97.755775  92.62207  113.03291  108.24385 ],Sample14
575,1304.2510471343996,3131.444312095642,3129.0798296802677,[ 0.       28.338781 48.502094 90.54984 ],Sample14
576,1861.7355651855469,3166.733558654785,2646.4112775865938,[ 43.25402  70.71299  96.21711 118.75413],Sample14
577,2746.191390991211,3102.384762763977,409.5424218591652,[176.98923   20.3319   195.39355   40.437626],Sample14
578,2733.4487991333012,3083.164402961731,300.2895668202836,[165.1032     3.177431 181.7944    19.151375],Sample14
579,2797.0217666625977,3107.2481174468994,1923.2816097678733,[218.04353   11.063107 256.        59.43313 ],Sample14
580,478.3514404296875,3563.4760131835938,453.5935201719403,[212.23535 225.29427 232.46753 245.65776],Sample14
581,462.393196105957,3557.250747680664,358.2908096560277,[197.48337 220.23169 215.30302 238.2698 ],Sample14
582,1122.187274932861,3486.614791870117,2276.9829746866603,[ 76.012054 134.01048  120.362495 183.2191  ],Sample14
583,1171.9692192077634,3352.786462783813,2517.054463174223,[123.583824   0.       172.35461   49.572926],Sample14
584,1567.3595781326294,3568.445281982422,1115.0738549679518,[ 14.495932 224.89056   48.223225 256.      ],Sample14
585,2788.030502319336,3358.483278274536,453.0878880333621,[218.41762   19.78252  237.64339   41.184036],Sample14
586,1585.3984375,3641.0879707336426,984.6791639446747,[34.09514  42.010857 64.70174  72.165085],Sample14
587,2458.2331771850586,3629.355239868164,472.89100819686433,[143.87228   34.970062 164.59407   55.740417],Sample14
588,2335.534607887268,3611.184158325195,1302.9906542007811,[13.89348   9.727852 49.175735 44.640465],Sample14
589,2447.5171661376958,3612.0589599609375,288.4621496228501,[135.8047    19.777729 151.22963   36.34019 ],Sample14
590,1465.92041015625,4063.780792236328,259.55129346624017,[177.63495 216.89497 194.20587 230.66661],Sample14
591,2458.530014038086,4024.480331420897,279.0113880597055,[147.00232 176.2913  162.05771 192.66936],Sample14
592,2476.0905532836914,4012.8851928710938,162.28149038599804,[165.94548 167.27986 178.23563 178.49052],Sample14
593,2485.4876403808594,4201.463161468506,269.4713002257049,[174.18076   97.33388  188.79453  113.592445],Sample14
594,2581.308473110199,4319.079231262207,248.9050915660482,[ 13.9972105 215.613      28.619736  230.54546  ],Sample14
595,2767.9460372924805,4407.3987522125235,1154.3155703517261,[191.3334   39.03525 224.55867  71.76225],Sample14
596,2781.367645263672,4430.891134262085,1314.7223687815713,[201.46053  63.28496 241.27477  94.49731],Sample14
597,2649.580837249756,4393.159616470337,921.4498716203087,[ 75.45529   25.908924 103.70638   56.41031 ],Sample14
598,2701.8392944335933,4377.737007141113,260.52163035795087,[133.93085   18.491177 149.74774   32.982838],Sample14
599,2664.475616455078,4392.972845077516,1296.93357581459,[ 85.74686   24.610947 123.20438   57.334743],Sample14
600,2785.891014099121,490.82926177978516,503.47830556868576,[213.90134 225.25137 237.88069 244.40715],Sample15
601,1510.8977432250974,686.437614440918,496.42078886437235,[220.04079 164.00993 241.7547  184.8653 ],Sample15
602,1642.8109130859375,594.539981842041,654.9914622857468,[ 94.00494  70.73364 119.61689  94.34632],Sample15
603,1678.9009170532227,725.5481796264647,399.52849068981595,[132.92441 204.51427 152.87743 222.58209],Sample15
604,1651.0429306030273,623.5329246520996,323.45325594360474,[105.80206  103.731476 124.2838   119.33437 ],Sample15
605,1777.3069763183594,716.3920211791992,936.5766151286663,[227.93478 188.01335 254.67917 220.77069],Sample15
606,1760.8926544189453,620.9836311340333,579.2976486554835,[212.7374    98.03982  237.04791  119.927444],Sample15
607,1725.7153091430664,607.4504432678223,950.4929066990736,[174.37692  80.94745 205.0537  109.95344],Sample15
608,2141.95463180542,751.0467910766603,502.08493536186865,[ 82.7598  228.81374 105.14946 249.27985],Sample15
609,1326.3241901397705,919.4252014160156,511.93901679816184,[ 35.871063 140.24043   56.777317 162.60997 ],Sample15
610,1338.293758392334,1016.1016311645508,339.68272542313207,[ 48.68219 240.20326  67.90533 256.     ],Sample15
611,1455.2431640625,967.9048538208008,206.1510820244439,[169.20232 192.52548 181.28401 207.28423],Sample15
612,1728.477882385254,952.2328948974608,765.9464080990292,[179.29524 170.73804 205.66052 197.72775],Sample15
613,1724.8400344848633,863.1526260375978,1072.50826774491,[173.9709   78.20681 203.70917 112.09844],Sample15
614,1769.9312591552734,913.1724624633788,1565.5690483003855,[214.39561  126.137665 253.4669   164.20726 ],Sample15
615,1727.7218933105469,915.0389633178712,1021.8245512600987,[178.887   128.382   204.5568  165.69592],Sample15
616,1771.2888488769531,787.6051543951035,1231.3276197115192,[217.63905     3.1445282 252.93864    36.06578  ],Sample15
617,1771.9295959472656,832.1270332336426,1381.120770384092,[215.85919   47.841743 256.        80.41232 ],Sample15
618,2002.5415344238281,853.6041870117188,596.7375804381445,[198.44865  74.25746 222.63441  96.95091],Sample15
619,1080.0029830932615,1140.4766540527346,637.5481159752235,[ 42.837723 105.31299   69.16824  127.64032 ],Sample15
620,1166.3000793457034,1107.2399864196775,455.577934326604,[131.88321   73.3071   152.71695   93.172874],Sample15
621,1107.8169059753418,1238.8804550170896,435.5111937572947,[ 73.364845 205.43915   94.26897  224.32176 ],Sample15
622,1357.3028297424314,1148.0942420959473,694.3925531179992,[ 64.25577 111.77979  90.34989 136.40869],Sample15
623,1431.7993469238281,1029.182587146759,178.06399310522832,[144.46559    0.       159.1331    10.365174],Sample15
624,1656.2659912109375,1036.370934844017,392.6546891307226,[110.85922     2.9621875 129.67276    21.779682 ],Sample15
625,1774.1620712280273,1108.1861763000486,481.1660074997926,[226.9179    74.44353  249.40625   93.928825],Sample15
626,1806.4638938903809,1209.6630096435547,911.7791714973282,[  0.       170.93002   28.927788 200.396   ],Sample15
627,2456.0180206298833,1073.2254514694214,1383.2454938790759,[133.71751   31.331724 170.31853   67.11918 ],Sample15
628,2486.863296508789,1144.3581581115725,1016.8805786711164,[166.74785 105.55793 198.97874 135.15839],Sample15
629,2528.5074844360347,1262.4341888427734,718.9912340906449,[212.09816 225.01031 236.91681 251.85806],Sample15
630,1014.0819549560547,1499.3513259887695,608.0131707652473,[236.16391 205.26094 256.      233.44171],Sample15
631,884.1288795471191,1413.4525680541992,266.6623945088358,[108.81962 125.41583 123.43814 141.4893 ],Sample15
632,1252.021942138672,1421.6616134643555,361.01298813102767,[219.50249 132.1551  236.5414  151.16812],Sample15
633,1851.3430805206297,1365.074203491211,1263.8301315234273,[ 41.727314  68.13318   76.95885  102.01523 ],Sample15
634,1913.3297500610352,1373.1250648498535,1507.0363158580149,[101.72826   74.882225 140.93124  111.367905],Sample15
635,1922.8827629089355,1409.062644958496,1591.3669919710376,[112.20365 108.81915 149.56187 149.30614],Sample15
636,1932.6470031738281,1424.5134811401367,492.3896195259877,[129.4853  134.45778 151.8087  154.56918],Sample15
637,1855.075839996338,1289.5754699707034,504.3344938647932,[51.06192  0.      75.08976 19.15094],Sample15
638,1842.6849460601807,1294.7071425914764,504.29273012224434,[39.32215    4.5795302 62.04774   24.834755 ],Sample15
639,877.9664077758789,1565.4290237426758,437.3508843113668,[100.25379   19.222881 119.67902   39.635166],Sample15
640,946.0870513916016,1733.2348098754885,448.91420738492167,[168.69994 186.38382 187.47417 208.0858 ],Sample15
641,783.837140083313,1588.1328029632568,1062.395350058454,[ 0.      36.37544 31.67428 67.89017],Sample15
642,1008.4489898681641,1562.6621170043945,795.6003357074222,[226.05608    13.8067665 254.8419     39.517467 ],Sample15
643,969.4961853027344,1681.8660888671875,410.9846981689334,[191.07858 136.95503 211.91379 154.77715],Sample15
644,974.6150588989258,1681.8255615234375,233.94294469943267,[200.08969 138.00063 213.14043 153.6505 ],Sample15
645,1169.959831237793,1656.3902778625488,375.46628004696686,[136.89532  111.076225 155.02434  129.70433 ],Sample15
646,1191.8591690063474,1569.0896368026733,224.5676016061625,[161.36334   25.56458  174.355     40.614693],Sample15
647,1111.608154296875,1757.2164916992188,175.58169220760465,[ 81.48475 215.08917  93.73156 227.34381],Sample15
648,1930.393844604492,1589.577075958252,791.7248676959425,[126.64494   37.917976 150.14275   69.236176],Sample15
649,2647.668857574463,1581.6373882293701,673.698504492495,[75.54658  32.79395  99.79114  58.480827],Sample15
650,2727.846092224121,1718.0190658569336,205.56164661305957,[161.08516 175.4414  174.60703 188.59673],Sample15
651,945.6882705688477,1842.4309005737305,699.45307711442,[164.74706   37.921417 190.62949   62.940384],Sample15
652,907.2634963989258,1978.3727645874026,353.05740786786185,[130.82803 176.99478 147.69896 195.75075],Sample15
653,1059.7071056365967,1953.33487701416,360.4642132270965,[ 26.694168 152.36188   44.720043 170.30788 ],Sample15
654,1062.7508401870728,1846.826404571533,404.0624126271723,[29.783987 44.655952 47.717693 64.99686 ],Sample15
655,1867.606544494629,1981.5037231445312,243.8296719286591,[ 68.03658  182.4501    83.176506 196.55734 ],Sample15
656,2507.538986206055,2040.4299545288088,357.22856189962476,[192.97249 240.85991 214.10548 256.     ],Sample15
657,2530.485694885254,1870.9621696472168,137.13699434360024,[221.67247   73.009544 231.29892   84.914795],Sample15
658,2737.2990264892583,1965.0725860595705,597.7339096684009,[165.26    161.65512 189.33806 184.49005],Sample15
659,2775.9716262817383,2040.8308715820312,202.33533189632,[209.54533 242.02771 222.39792 255.63403],Sample15
660,2790.052047729492,1845.1744861602785,313.3719265605323,[222.38792   44.07848  237.71617   62.270493],Sample15
661,476.39579010009766,2145.703483581543,253.30404701083896,[212.87503  90.30822 227.91655 105.09875],Sample15
662,892.8362007141112,2097.8470935821533,350.35610330748017,[116.62348   40.294086 133.04892   59.4001  ],Sample15
663,911.6238861083984,2270.4138870239262,930.4159246338533,[127.92958 208.55057 159.31819 236.2772 ],Sample15
664,902.087860107422,2251.928108215332,268.14327175961813,[126.23784 196.39989 141.93788 211.45633],Sample15
665,1040.0780798196793,2169.6870231628423,659.432580007604,[  2.508815 110.46941   29.647345 132.90463 ],Sample15
666,1034.6538000106814,2131.164905548096,578.6219266435801,[ 0.      70.69574 21.3076  95.63407],Sample15
667,1868.42586517334,2147.967197418213,620.0645054451887,[ 64.02925  88.44729  88.82248 111.48711],Sample15
668,2831.986775875092,2164.9765968322754,283.8999955287727,[  7.8708334 109.23896    24.102718  124.71423  ],Sample15
669,931.5896759033203,2467.040512084961,1655.8296238882467,[142.45322 144.40811 184.72614 181.67291],Sample15
670,910.7431411743164,2410.1741409301762,1104.2984573647848,[126.0968   90.57306 159.38948 121.77522],Sample15
671,912.1644477844237,2354.534129142761,1551.8140149067042,[124.632195  31.667685 163.6967    69.40057 ],Sample15
672,1054.393946647644,2415.6831550598145,867.1133247549733,[ 14.961588  98.57699   45.826305 124.78932 ],Sample15
673,1045.3013982772827,2445.4576110839844,469.8478108244598,[ 11.728624 130.29628   30.874172 152.61894 ],Sample15
674,1045.3390688896181,2392.2419929504395,458.35691666719504,[11.427524 77.736015 31.250614 98.74797 ],Sample15
675,1053.6328172683716,2313.818922638893,178.1366339082615,[23.978502   3.0826733 35.287132  16.555172 ],Sample15
676,1718.1984405517578,2313.1563847064967,149.7534152644221,[176.45828     3.6568007 187.9386     14.655969 ],Sample15
677,1967.646240234375,2523.457946777344,394.14758422225714,[166.2671  209.9837  185.02538 228.93219],Sample15
678,2491.491943359375,2314.602222442627,288.53513017320074,[179.44022     2.6672268 195.54367    18.537218 ],Sample15
679,2951.904983520508,2393.9237060546875,475.7055380009115,[126.02962   78.96133  145.78035  100.886086],Sample15
680,2929.6460494995117,2318.374044418335,341.77389207377564,[106.11444     4.2356434 121.17766    24.512445 ],Sample15
681,206.418083190918,2636.286872863769,432.88708292017685,[196.08798  66.79419 216.74818  85.77956],Sample15
682,904.8984756469728,2679.9780731201167,243.7286774769891,[129.55925  112.705345 144.2377   127.2508  ],Sample15
683,912.8823394775392,2717.5568161010738,342.9259264483117,[136.349   148.56625 153.41568 166.54738],Sample15
684,996.6404266357422,2664.9396324157715,335.6378507672344,[219.34482   96.873604 237.93604  113.00566 ],Sample15
685,890.0680999755859,2633.5718688964844,339.9636492901482,[113.57736   64.618706 130.55884   82.52503 ],Sample15
686,1218.3211517333984,2607.164440155029,1595.6055108832659,[173.50198   28.953514 215.14032   65.37537 ],Sample15
687,1051.1517038345337,2645.6210289001465,385.039080352537,[18.546728 75.54881  35.75668  95.693245],Sample15
688,3003.2996673583984,2573.657342433929,389.39561677537864,[178.60063    3.57483  195.9987    23.739855],Sample15
689,2993.4356536865234,2634.233680725097,216.14538092119616,[170.82626  67.13298 184.04504  81.33438],Sample15
690,346.0601119995117,2829.308541059494,212.1655024063366,[83.0269     6.7675357 97.09332   19.849546 ],Sample15
691,2893.074649810791,2978.3855209350586,383.60222840111237,[ 68.595184 152.20554   85.554115 172.5655  ],Sample15
692,2929.2042655944824,2883.467090606689,408.9341924125911,[104.16751  57.24714 122.24102  77.68704],Sample15
693,2873.741413116455,2975.5723876953125,299.8458528709598,[ 49.83526 151.15494  65.64757 167.98984],Sample15
694,2880.986248016357,2952.439277648926,229.70823191280945,[ 58.609848 128.58795   71.36265  144.2906  ],Sample15
695,2873.479372024536,3002.167495727539,283.34363129350817,[ 49.02875 178.75342  65.92999 193.58157],Sample15
696,2954.709396362305,2822.634262084961,262.6474406346679,[130.00566    0.       147.41313   13.268524],Sample15
697,2824.9202984571452,3133.8653564453125,274.4931313676352,[ 1.2095468 54.00762   16.63105   69.72309  ],Sample15
698,2524.6634140014653,3438.711437225342,293.3680564808892,[211.89833  103.29548  229.4285   118.127396],Sample15
699,2502.784545898437,3447.439193725586,353.3760447339155,[188.97704  111.368355 208.59206  127.51003 ],Sample15
700,2599.7252550125118,3399.704469680786,337.53097986503417,[30.636873 63.40395  48.813637 80.00499 ],Sample15
701,2577.657618522644,3392.346828460693,440.2506367685128,[ 8.486162 53.466675 26.829075 75.22698 ],Sample15
702,1495.2062072753906,3866.988328933716,526.9920811156044,[204.13768   16.099842 226.27473   37.876816],Sample15
703,1635.3467292785645,628.9579238891603,1314.2570117287105,[ 80.6519  100.34059 118.04156 133.57526],Sample2
704,1587.4473133087158,572.8096351623535,246.22162343355012,[45.016888 52.427727 57.87774  69.19154 ],Sample2
705,1036.6466479301453,915.5853271484376,435.83500818640465,[  3.0027857 137.34398    22.29051   157.82668  ],Sample2
706,1630.736255645752,916.6381378173828,1954.4510998118203,[ 74.072464 126.050934 115.40005  171.22534 ],Sample2
707,1705.3334503173828,898.1701698303223,882.9427680284717,[155.17125  115.615425 183.49565  144.72491 ],Sample2
708,1567.3538126945496,887.6347274780272,1293.7361364101525,[ 13.575728 102.439545  49.131897 136.82991 ],Sample2
709,1691.2858428955078,917.9882278442384,764.4570640111342,[142.3933  136.21803 168.17839 163.75842],Sample2
710,1726.8181686401367,906.4526634216307,833.9052882656688,[177.81929 123.50869 203.81705 153.39664],Sample2
711,1699.453857421875,814.8593616485596,402.61982243042434,[153.22571   37.97704  173.682     55.741684],Sample2
712,1619.7683124542236,979.007942199707,2745.098559934704,[ 58.52003  184.85472  109.016594 237.16116 ],Sample2
713,1592.6611289978027,901.7047271728516,1185.5009200167842,[ 40.196854 116.73418   73.125404 150.67528 ],Sample2
714,1572.0254373550415,851.6961212158203,549.6764073792147,[26.022467 71.11229  46.028408 96.27995 ],Sample2
715,1680.1068572998047,786.6558777093887,894.3073731239418,[130.10286     3.7410347 158.11086    33.57072  ],Sample2
716,1659.3896827697754,971.2727737426758,769.1081636206944,[109.60215 190.3151  137.17722 216.23045],Sample2
717,1564.703516960144,911.4533004760742,804.3586835615862,[ 13.657686 131.01802   43.749348 155.88858 ],Sample2
718,1655.7083129882812,996.0057220458984,814.1614409163594,[105.6918  214.48442 133.72482 241.52702],Sample2
719,1657.1821594238281,985.2045211791992,1417.4210944049994,[104.41106 197.18729 137.95326 237.22176],Sample2
720,1657.1642608642578,777.6110315322876,645.8304136854713,[105.6958     0.       136.63272   19.222063],Sample2
721,1875.5629844665527,938.6993179321288,321.7293536200886,[ 75.19931 162.12494  91.92666 179.2737 ],Sample2
722,2229.7905044555664,910.1490478515624,791.5557335265912,[168.73796 128.04744 194.84305 156.25066],Sample2
723,881.2650451660156,1251.56396484375,187.02936713397503,[107.24217 220.89575 119.28792 234.23218],Sample2
724,1646.5752029418945,1142.0858421325686,1549.5632136916975,[ 91.486725  98.80938  129.66368  137.3623  ],Sample2
725,1646.5786514282227,1050.269425868988,2440.510150628222,[ 85.19922    3.193656 135.95808   49.345196],Sample2
726,1655.0324897766113,1083.1591110229492,1325.916391744162,[ 98.82082   43.654648 139.24416   74.663574],Sample2
727,1674.418312072754,1236.597526550293,488.08137762243865,[129.67229 199.90047 147.16434 225.29459],Sample2
728,1667.3387908935547,1042.8733325004578,943.4113425426184,[118.47136     1.7294912 144.20622    36.017174 ],Sample2
729,1665.3955307006836,1178.867546081543,221.0400216153357,[120.9263  149.20648 137.86476 160.52861],Sample2
730,1703.9664306640625,1189.3170471191404,262.975958827883,[160.27658 157.78955 175.65628 172.84454],Sample2
731,1851.9680252075195,1207.3306732177734,583.1951034590603,[ 48.2707  171.87733  71.66535 194.78401],Sample2
732,1845.9439086914065,1225.1640625,593.5646632984282,[ 41.427185 190.26402   66.46063  212.0641  ],Sample2
733,1899.342571258545,1260.6830444335938,167.85452979546972,[101.44396 230.6248  113.24118 242.74129],Sample2
734,1867.6177978515625,1260.7736511230466,160.84251042921096,[ 69.92662  230.77882   81.308975 242.76848 ],Sample2
735,2198.367820739746,1090.6171073913574,917.2112444482043,[136.01505   51.678726 164.7206    81.55549 ],Sample2
736,1259.7564468383791,1456.3742294311526,469.9950576305855,[225.98091 165.43942 245.53198 187.30904],Sample2
737,1253.514030456543,1502.7920150756836,565.7358817288186,[217.42386 212.05833 241.6042  233.5257 ],Sample2
738,1267.3664093017578,1492.6687545776367,565.2742285607383,[232.48656 200.75044 254.24626 224.58707],Sample2
739,1329.141881942749,1316.4137468338013,567.0942302245749,[39.16567  23.380846 59.118095 49.446648],Sample2
740,2228.4861679077153,1338.4907283782961,637.9886595969438,[168.30014   46.418064 192.6722    70.56339 ],Sample2
741,855.2272109985353,1624.1314888000488,579.7951944493689,[75.95893  76.31458  98.49549  99.948395],Sample2
742,1200.7111587524416,1668.0251655578613,489.0835187219781,[165.91455  121.701485 187.50777  142.34885 ],Sample2
743,1218.5893325805666,1591.8967609405518,485.5438985995132,[184.55559   44.873226 204.62308   66.920296],Sample2
744,1181.9596786499026,1762.1057434082031,241.2986884186976,[151.02383 218.49306 164.89552 233.71843],Sample2
745,1191.4291381835938,1724.5700759887695,664.6787978848442,[154.34378 176.83855 180.5145  200.3016 ],Sample2
746,1313.616180419922,1596.2748985290527,480.2353193954332,[22.657707 50.297165 44.574654 70.25263 ],Sample2
747,1597.9397583007812,1768.6250534057615,619.3373436599504,[ 49.186424 221.44238   74.69309  243.80772 ],Sample2
748,2521.5063018798833,1660.9866409301758,782.8453295840883,[203.25314 112.22092 231.75946 137.75237],Sample2
749,2541.395118713379,1657.960521697998,305.7958801208297,[229.281   113.58567 245.50923 130.33537],Sample2
750,908.635009765625,1854.171989440918,697.8150619282387,[127.40727   49.963867 153.86275   74.38011 ],Sample2
751,906.1294555664062,1900.997055053711,765.65190083161,[125.8248    94.548355 150.43411  123.445755],Sample2
752,886.9466247558594,2024.0532150268555,635.2340977205895,[107.54152 219.21368 130.35173 244.89275],Sample2
753,1161.4027976989744,1866.7036952972405,670.6636734888017,[125.68276  61.48312 149.12283  87.92427],Sample2
754,1183.583999633789,1837.858196258545,552.5262685434427,[148.97995   33.91845  170.18805   57.797943],Sample2
755,1143.7076148986814,2019.3014221191406,449.6403021735605,[110.032906 216.75343  129.38232  237.84941 ],Sample2
756,1168.8699035644534,1905.2775077819824,579.8886043990498,[134.10063  100.91313  155.63918  125.641884],Sample2
757,1165.69287109375,2032.3364562988281,456.7967645563185,[132.14449 229.47153 151.24126 251.20139],Sample2
758,1164.8244247436526,1946.4624099731445,367.29553200420924,[132.22076 144.87593 149.42809 164.04889],Sample2
759,1164.628402709961,1963.904357910156,416.0317692607642,[130.69542 162.43521 150.56139 181.3735 ],Sample2
760,1315.898708343506,1911.8861465454104,630.4764837375842,[ 24.579021 107.05084   47.218395 132.72145 ],Sample2
761,1318.8052806854248,1943.8483123779295,530.2759692163672,[ 29.139572 139.30751   48.47099  164.38911 ],Sample2
762,1525.6052169799805,1843.0837516784668,292.046580373426,[237.8456    42.744164 253.36484   59.42334 ],Sample2
763,1330.7420444488525,2038.607292175293,450.34093384392327,[ 39.861416 237.21458   61.622673 256.      ],Sample2
764,1564.202304840088,1828.214810371399,436.6917830908642,[18.712433 25.786448 37.692177 46.643173],Sample2
765,1964.7253952026367,1961.4829711914065,312.6641301787458,[164.71347 160.79985 180.73732 178.16609],Sample2
766,2623.709794998169,1919.1513977050781,1319.6426582580898,[ 45.06174  110.421936  82.35785  143.88086 ],Sample2
767,742.5473251342772,2290.072288513184,779.5670997186098,[217.53917 228.14458 243.55548 256.     ],Sample2
768,885.6048164367676,2090.0185537338252,555.6552609879145,[106.34034   30.71065  128.8693    53.326458],Sample2
769,830.8237838745117,2169.242206573487,761.2318175708642,[ 49.35469  108.118706  76.29288  134.3657  ],Sample2
