,xc,yc,area,box_label
80,2929.6460494995117,2318.374044418335,341.77389207377564,[106.11444     4.2356434 121.17766    24.512445 ]
81,206.41808319091797,2636.2868728637695,432.8870829201769,[196.08798  66.79419 216.74818  85.77956]
82,904.8984756469727,2679.978073120117,243.7286774769891,[129.55925  112.705345 144.2377   127.2508  ]
83,912.8823394775391,2717.556816101074,342.92592644831166,[136.349   148.56625 153.41568 166.54738]
84,996.6404266357422,2664.9396324157715,335.63785076723434,[219.34482   96.873604 237.93604  113.00566 ]
85,890.0680999755859,2633.5718688964844,339.96364929014817,[113.57736   64.618706 130.55884   82.52503 ]
86,1218.3211517333984,2607.1644401550293,1595.605510883266,[173.50198   28.953514 215.14032   65.37537 ]
87,1051.1517038345337,2645.6210289001465,385.039080352537,[18.546728 75.54881  35.75668  95.693245]
88,3003.2996673583984,2573.6573424339294,389.3956167753786,[178.60063    3.57483  195.9987    23.739855]
89,2993.4356536865234,2634.2336807250977,216.1453809211962,[170.82626  67.13298 184.04504  81.33438]
90,346.0601119995117,2829.308541059494,212.1655024063366,[83.0269     6.7675357 97.09332   19.849546 ]
91,2893.074649810791,2978.3855209350586,383.60222840111237,[ 68.595184 152.20554   85.554115 172.5655  ]
92,2929.2042655944824,2883.4670906066895,408.9341924125911,[104.16751  57.24714 122.24102  77.68704]
93,2873.741413116455,2975.5723876953125,299.8458528709598,[ 49.83526 151.15494  65.64757 167.98984]
94,2880.9862480163574,2952.439277648926,229.70823191280942,[ 58.609848 128.58795   71.36265  144.2906  ]
95,2873.479372024536,3002.167495727539,283.3436312935082,[ 49.02875 178.75342  65.92999 193.58157]
96,2954.7093963623047,2822.634262084961,262.6474406346679,[130.00566    0.       147.41313   13.268524]
97,2824.9202984571457,3133.8653564453125,274.4931313676352,[ 1.2095468 54.00762   16.63105   69.72309  ]
98,2524.663414001465,3438.711437225342,293.3680564808892,[211.89833  103.29548  229.4285   118.127396]
99,2502.7845458984375,3447.439193725586,353.3760447339155,[188.97704  111.368355 208.59206  127.51003 ]
100,2599.725255012512,3399.704469680786,337.53097986503417,[30.636873 63.40395  48.813637 80.00499 ]
101,2577.657618522644,3392.3468284606934,440.2506367685128,[ 8.486162 53.466675 26.829075 75.22698 ]
102,1495.2062072753906,3866.988328933716,526.9920811156044,[204.13768   16.099842 226.27473   37.876816]
