,xc,yc,area,box_label
52,1942.0758743286133,1827.2021894454956,126.70459011817002,[145.00958  30.01148 155.14217  40.3929 ]
53,2467.725440979004,1952.2586135864258,404.433029681677,[154.48572 150.3776  172.96516 170.13963]
54,2454.682945251465,1887.292221069336,282.88155309762806,[143.05101   87.0956   158.31488  103.488846]
55,2471.724334716797,1813.1152720451355,379.27836612414103,[158.89787    11.4485445 176.5508     30.782    ]
56,2431.701988220215,1842.5512866973877,298.27112567349104,[119.40564   42.574158 135.99834   58.528416]
57,2455.9465408325195,1798.6531462669373,142.47516128358257,[146.44675     1.2164774 157.44633    12.089815 ]
58,2552.087013244629,1965.3545608520508,335.91483814059757,[240.17403 163.87253 256.      182.8366 ]
59,2578.567982673645,2036.9277572631836,294.2934086454625,[ 10.356016 236.98267   26.77995  252.87285 ]
60,2569.6219831705093,2006.6264343261719,252.7104133904213,[  2.207332 207.14407   17.036634 222.1088  ]
61,2450.1470642089844,2150.220859527588,285.97226954321377,[138.35838   94.095474 153.93575  110.346245]
62,2460.7464294433594,2112.9525089263916,346.1759591595037,[147.99306  56.09981 165.4998   73.80521]
63,2448.2076110839844,2190.7573165893555,351.94259829539806,[136.05615 133.08728 152.35907 152.42735]
64,2453.115364074707,2271.19588470459,417.5490059161093,[140.44826 212.30873 157.78247 234.08304]
65,2610.306869506836,2103.0784435272217,200.84067137754755,[43.755424 48.457893 56.858315 61.698994]
66,2597.687656402588,2058.5048291683197,126.34324506412668,[32.71788    5.2302213 42.657433  15.779437 ]
67,2603.969741821289,2081.0570888519287,179.88752996432595,[37.811874 26.802391 50.12761  39.311787]
68,1333.9243545532227,2444.8568954467773,343.2938491208479,[ 44.597786 132.62308   63.250923 149.09071 ]
69,1993.609878540039,2377.1155853271484,221.35131701175123,[194.83725  66.00653 208.3825   80.22464]
70,2448.6693725585938,2393.793441772461,240.9086033217609,[137.66745  82.26521 151.6713   97.32167]
71,2441.614158630371,2324.5085110664368,182.76221336935123,[131.71657   13.866673 143.51175   27.150349]
72,2438.970054626465,2525.8626098632812,120.08021945832297,[130.27705 216.58174 139.66306 227.14348]
73,2439.3906173706055,2658.0128211975098,278.79701421794016,[127.30676  90.39301 143.47447 105.63263]
74,2429.181423187256,2612.973045349121,196.94557677715784,[119.03478   46.065334 131.32806   59.880756]
75,2665.796131134033,2773.1863021850586,287.05031206284184,[ 97.25465  205.74927  114.337616 220.62334 ]
